,Unnamed: 0,block_id,previous_solution,timeout,solver_time_in_sec,outcome,initial_n_instrs,model_found,shown_optimal,initial_length,used_bound,saved_length,solution_found,optimized_n_instrs,optimized_length,rules
0,0,folder4_json_46,"i32.const[10] local.get[local_index(0)] i32.load[1,0] local.set[local_index(0)]",10,0.013,model,4,True,True,4,4,0,local.get[local_index(0)] i32.load local.set[local_index(0)] i32.const[10],4.0,4.0,
0,0,folder4_json_47,"i32.load[4,2] i32.store[0,2] i32.load8_s[3,2] i32.add",10,0.017,unsat,4,False,False,4,4,0,,,,
0,0,folder4_json_48,"i32.load8_s[0,3] i32.store[3,2] local.set[local_index(1)] i32.load16_s[4,1]",10,0.016,unsat,4,False,False,4,4,0,,,,
0,0,folder4_json_49,i32.add i32.const[64] local.tee[local_index(1)] local.get[local_index(0)],10,0.016,model,4,True,True,4,4,0,i32.add i32.const[64] local.tee[local_index(1)] local.get[local_index(0)],4.0,4.0,
0,0,folder4_json_50,local.tee[local_index(0)] local.get[local_index(0)] local.tee[local_index(0)] local.get[local_index(1)],10,0.015,model,4,True,True,4,4,1,local.tee[local_index(0)] local.get[local_index(0)] local.get[local_index(1)],3.0,3.0,
0,0,folder4_json_51,"i32.load16_u[1,2] i32.load16_s[4,0] i32.load[2,0] i32.sub",10,0.014,model,4,True,True,4,4,0,i32.load16_u i32.load16_s i32.load i32.sub,4.0,4.0,
0,0,folder4_json_52,"local.tee[local_index(0)] i32.const[72] i32.store8[3,2] local.set[local_index(1)]",10,0.012,unsat,4,False,False,4,4,0,,,,
0,0,folder4_json_53,"local.set[local_index(1)] i32.add local.get[local_index(0)] i32.load16_s[0,0]",10,0.02,model,4,True,True,4,4,0,local.set[local_index(1)] i32.add local.get[local_index(0)] i32.load16_s,4.0,4.0,
0,0,folder4_json_54,"local.tee[local_index(1)] i32.load16_u[0,3] local.set[local_index(0)] local.tee[local_index(1)]",10,0.016,model,4,True,True,4,4,1,i32.load16_u local.set[local_index(0)] local.tee[local_index(1)],3.0,3.0,
0,0,folder4_json_55,i32.const[72] call[function_index(0)] local.get[local_index(0)] local.tee[local_index(1)],10,0.012,model,4,True,True,4,4,0,local.get[local_index(0)] i32.const[72] call[function_index(0)] local.tee[local_index(1)],4.0,4.0,
0,0,folder4_json_56,"i32.load16_u[5,5] local.set[local_index(0)] i32.store16[1,5] i32.load16_s[3,5]",10,0.022,unsat,4,False,False,4,4,0,,,,
0,0,folder4_json_57,"i32.const[80] i32.load8_s[1,5] i32.load16_u[1,4] local.get[local_index(1)]",10,0.013,model,4,True,True,4,4,0,i32.const[80] i32.load8_s i32.load16_u local.get[local_index(1)],4.0,4.0,
0,0,folder4_json_58,"i32.sub i32.load16_s[3,4] local.tee[local_index(1)] i32.load[2,2]",10,0.018,model,4,True,True,4,4,0,i32.sub i32.load16_s local.tee[local_index(1)] i32.load,4.0,4.0,
0,0,folder4_json_59,local.tee[local_index(1)] call[function_index(0)] local.tee[local_index(0)] local.set[local_index(1)],10,0.017,model,4,True,True,4,4,1,call[function_index(0)] local.tee[local_index(0)] local.set[local_index(1)],3.0,3.0,
0,0,folder4_json_60,"i32.load[2,1] i32.store16[3,2] local.set[local_index(1)] i32.load8_u[3,4]",10,0.017,unsat,4,False,False,4,4,0,,,,
0,0,folder4_json_61,local.tee[local_index(0)] call[function_index(0)] local.set[local_index(1)] local.get[local_index(0)],10,0.018,model,4,True,True,4,4,0,local.tee[local_index(0)] call[function_index(0)] local.set[local_index(1)] local.get[local_index(0)],4.0,4.0,
0,0,folder4_json_62,"i32.load16_s[5,2] local.tee[local_index(1)] local.tee[local_index(1)] call[function_index(0)]",10,0.017,model,4,True,True,4,4,1,i32.load16_s local.tee[local_index(1)] call[function_index(0)],3.0,3.0,
0,0,folder4_json_63,"local.set[local_index(1)] local.tee[local_index(1)] i32.store8[1,3] local.set[local_index(0)]",10,0.017,unsat,4,False,False,4,4,0,,,,
0,0,folder4_json_64,"local.tee[local_index(1)] i32.store16[1,1] i32.const[88] i32.load[1,1]",10,0.017,model,4,True,True,4,4,0,local.tee[local_index(1)] i32.store16 i32.const[88] i32.load,4.0,4.0,
0,0,folder4_json_65,"local.tee[local_index(0)] local.get[local_index(0)] i32.store[5,3] local.set[local_index(0)]",10,0.012,unsat,4,False,False,4,4,0,,,,
0,0,folder4_json_66,"local.tee[local_index(0)] local.tee[local_index(1)] local.tee[local_index(1)] i32.load8_s[3,0]",10,0.013,model,4,True,True,4,4,1,local.tee[local_index(0)] local.tee[local_index(1)] i32.load8_s,3.0,3.0,
0,0,folder4_json_67,"local.set[local_index(0)] call[function_index(0)] i32.store16[5,0] local.get[local_index(0)]",10,0.016,model,4,True,True,4,4,0,local.set[local_index(0)] call[function_index(0)] i32.store16 local.get[local_index(0)],4.0,4.0,
0,0,folder4_json_68,"i32.store16[5,3] i32.load8_s[1,0] local.get[local_index(0)] i32.load16_u[2,1]",10,0.013,unsat,4,False,False,4,4,0,,,,
0,0,folder4_json_69,"local.get[local_index(1)] local.tee[local_index(0)] local.tee[local_index(0)] i32.load8_s[4,5]",10,0.012,model,4,True,True,4,4,0,local.get[local_index(1)] i32.load8_s local.get[local_index(1)] local.set[local_index(0)],4.0,4.0,
0,0,folder4_json_70,"i32.load[5,2] i32.store16[4,2] local.set[local_index(0)] i32.load[1,1]",10,0.016,unsat,4,False,False,4,4,0,,,,
0,0,folder4_json_71,"local.tee[local_index(0)] local.set[local_index(0)] i32.load[0,1] local.set[local_index(1)]",10,0.015,model,4,True,True,4,4,1,local.set[local_index(0)] i32.load local.set[local_index(1)],3.0,3.0,
0,0,folder4_json_72,i32.add call[function_index(0)] local.set[local_index(1)] local.set[local_index(0)],10,0.023,model,4,True,True,4,4,0,i32.add call[function_index(0)] local.set[local_index(1)] local.set[local_index(0)],4.0,4.0,
0,0,folder4_json_73,"i32.load8_s[1,1] i32.load[2,1] i32.store[3,0] i32.store16[1,2]",10,0.015,unsat,4,False,False,4,4,0,,,,
0,0,folder4_json_74,"local.set[local_index(0)] i32.store16[2,1] i32.store16[0,3] i32.const[90]",10,0.015,unsat,4,False,False,4,4,0,,,,
0,0,folder4_json_75,"i32.const[75] local.tee[local_index(0)] local.tee[local_index(1)] i32.load[1,1]",10,0.014,unsat,4,False,False,4,4,0,,,,
0,0,folder4_json_76,"i32.store16[3,4] i32.store16[2,0] local.set[local_index(1)] i32.store16[0,0]",10,0.02,unsat,4,False,False,4,4,0,,,,
0,0,folder4_json_77,"i32.const[84] local.tee[local_index(0)] i32.load8_s[4,3] i32.add",10,0.013,unsat,4,False,False,4,4,0,,,,
0,0,folder4_json_78,"local.get[local_index(1)] i32.add i32.store8[4,1] local.get[local_index(0)]",10,0.013,model,4,True,True,4,4,0,local.get[local_index(1)] i32.add i32.store8 local.get[local_index(0)],4.0,4.0,
0,0,folder4_json_79,"call[function_index(0)] i32.load8_u[0,5] i32.const[26] local.get[local_index(0)]",10,0.015,model,4,True,True,4,4,0,call[function_index(0)] i32.load8_u i32.const[26] local.get[local_index(0)],4.0,4.0,
0,0,folder4_json_80,i32.add local.set[local_index(1)] i32.sub i32.const[29],10,0.018,model,4,True,True,4,4,0,i32.add local.set[local_index(1)] i32.sub i32.const[29],4.0,4.0,
0,0,folder4_json_81,"i32.load16_u[4,1] local.set[local_index(1)] i32.sub local.tee[local_index(0)]",10,0.016,model,4,True,True,4,4,0,i32.load16_u local.set[local_index(1)] i32.sub local.tee[local_index(0)],4.0,4.0,
0,0,folder4_json_82,local.tee[local_index(0)] local.set[local_index(0)] local.tee[local_index(1)] local.tee[local_index(0)],10,0.013,model,4,True,True,4,4,1,drop local.tee[local_index(0)] local.tee[local_index(1)],3.0,3.0,
0,0,folder4_json_83,"i32.load16_s[0,0] i32.store16[1,1] i32.const[18] local.set[local_index(0)]",10,0.013,model,4,True,True,4,4,0,i32.const[18] local.set[local_index(0)] i32.load16_s i32.store16,4.0,4.0,
0,0,folder4_json_84,"local.get[local_index(1)] i32.load8_u[5,5] i32.store8[4,3] i32.store8[0,3]",10,0.014,unsat,4,False,False,4,4,0,,,,
0,0,folder4_json_85,"i32.store8[2,5] i32.add i32.add local.get[local_index(1)]",10,0.021,unsat,4,False,False,4,4,0,,,,
0,0,folder4_json_86,local.tee[local_index(1)] local.tee[local_index(0)] i32.const[52] local.get[local_index(1)],10,0.015,model,4,True,True,4,4,0,local.tee[local_index(0)] local.tee[local_index(1)] i32.const[52] local.get[local_index(1)],4.0,4.0,
0,0,folder4_json_87,i32.add local.set[local_index(1)] i32.const[75] local.set[local_index(1)],10,0.014,model,4,True,True,4,4,0,drop drop i32.const[75] local.set[local_index(1)],4.0,4.0,
0,0,folder4_json_88,"i32.const[55] i32.const[28] i32.store8[5,4] local.get[local_index(0)]",10,0.013,model,4,True,True,4,4,0,i32.const[55] i32.const[28] i32.store8 local.get[local_index(0)],4.0,4.0,
0,0,folder4_json_89,"local.set[local_index(0)] local.tee[local_index(0)] i32.store16[1,1] local.get[local_index(1)]",10,0.014,model,4,True,True,4,4,0,drop local.tee[local_index(0)] i32.store16 local.get[local_index(1)],4.0,4.0,
0,0,folder4_json_90,"local.tee[local_index(1)] i32.load16_u[4,1] local.get[local_index(0)] local.tee[local_index(1)]",10,0.014,model,4,True,True,4,4,1,i32.load16_u local.get[local_index(0)] local.tee[local_index(1)],3.0,3.0,
0,0,folder4_json_91,"local.set[local_index(1)] local.get[local_index(0)] local.set[local_index(0)] i32.load[4,0]",10,0.012,model,4,True,True,4,4,2,local.set[local_index(1)] i32.load,2.0,2.0,
0,0,folder4_json_92,"i32.add local.get[local_index(1)] i32.store8[2,4] i32.load[3,1]",10,0.012,unsat,4,False,False,4,4,0,,,,
0,0,folder4_json_93,"i32.load16_u[3,1] local.set[local_index(1)] local.tee[local_index(1)] local.get[local_index(1)]",10,0.011,model,4,True,True,4,4,0,i32.load16_u local.set[local_index(1)] local.tee[local_index(1)] local.get[local_index(1)],4.0,4.0,
0,0,folder4_json_94,"i32.store16[5,3] i32.load16_s[5,0] local.tee[local_index(0)] call[function_index(0)]",10,0.02,unsat,4,False,False,4,4,0,,,,
0,0,folder4_json_95,"i32.const[62] local.get[local_index(1)] i32.add i32.load16_s[4,5]",10,0.014,model,4,True,True,4,4,0,i32.const[62] local.get[local_index(1)] i32.add i32.load16_s,4.0,4.0,
0,0,folder4_json_96,"call[function_index(0)] local.tee[local_index(0)] i32.sub i32.load[3,4]",10,0.02,model,4,True,True,4,4,0,call[function_index(0)] local.tee[local_index(0)] i32.sub i32.load,4.0,4.0,
0,0,folder4_json_97,"i32.store8[5,3] i32.load8_u[2,3] i32.load8_u[2,0] call[function_index(0)]",10,0.016,unsat,4,False,False,4,4,0,,,,
0,0,folder4_json_98,"i32.add i32.load8_u[2,2] local.get[local_index(1)] local.tee[local_index(0)]",10,0.013,model,4,True,True,4,4,0,i32.add i32.load8_u local.get[local_index(1)] local.tee[local_index(0)],4.0,4.0,
0,0,folder4_json_99,"local.set[local_index(0)] i32.store8[3,1] i32.add local.get[local_index(1)]",10,0.017,unsat,4,False,False,4,4,0,,,,
0,0,folder5_json_0,"i32.load8_s[5,3] i32.add i32.load8_u[1,0] local.set[local_index(0)] local.get[local_index(0)]",10,0.017,model,5,True,True,5,5,1,i32.load8_s i32.add i32.load8_u local.tee[local_index(0)],4.0,4.0,
0,0,folder5_json_1,"local.tee[local_index(1)] local.set[local_index(1)] i32.load[3,2] i32.load16_s[2,2] local.get[local_index(1)]",10,0.01,model,5,True,True,5,5,1,local.set[local_index(1)] i32.load i32.load16_s local.get[local_index(1)],4.0,4.0,
0,0,folder5_json_2,"local.get[local_index(0)] i32.const[94] local.tee[local_index(0)] i32.add i32.load[5,5]",10,0.016,unsat,5,False,False,5,5,0,,,,
0,0,folder5_json_3,"local.get[local_index(1)] local.get[local_index(0)] local.tee[local_index(0)] i32.store16[2,2] i32.load8_s[0,4]",10,0.012,unsat,5,False,False,5,5,0,,,,
0,0,folder5_json_4,"i32.store16[2,3] i32.load8_s[5,3] i32.const[67] i32.const[51] i32.load8_u[0,1]",10,0.02,unsat,5,False,False,5,5,0,,,,
0,0,folder5_json_5,"local.tee[local_index(1)] local.set[local_index(1)] i32.sub local.tee[local_index(0)] i32.load16_s[0,4]",10,0.016,model,5,True,True,5,5,1,local.set[local_index(1)] i32.sub local.tee[local_index(0)] i32.load16_s,4.0,4.0,
0,0,folder5_json_6,"i32.load16_s[3,5] i32.load8_s[5,0] i32.store8[5,2] local.set[local_index(0)] i32.store[2,2]",10,0.021,unsat,5,False,False,5,5,0,,,,
0,0,folder5_json_7,"i32.load8_u[0,3] local.set[local_index(1)] local.tee[local_index(1)] local.get[local_index(0)] local.tee[local_index(0)]",10,0.018,model,5,True,True,5,5,1,i32.load8_u local.set[local_index(-1)] local.tee[local_index(1)] local.get[local_index(0)],4.0,4.0,
0,0,folder5_json_8,"local.tee[local_index(1)] local.get[local_index(0)] i32.load8_s[5,3] local.tee[local_index(0)] local.set[local_index(0)]",10,0.012,model,5,True,True,5,5,1,local.get[local_index(0)] i32.load8_s local.set[local_index(0)] local.tee[local_index(1)],4.0,4.0,
0,0,folder5_json_9,"i32.store8[3,4] local.tee[local_index(1)] local.set[local_index(0)] local.tee[local_index(0)] local.tee[local_index(0)]",10,0.017,unsat,5,False,False,5,5,0,,,,
0,0,folder5_json_10,"i32.load8_s[3,5] local.set[local_index(1)] local.get[local_index(1)] i32.store16[1,1] call[function_index(0)]",10,0.015,model,5,True,True,5,5,1,i32.load8_s local.tee[local_index(1)] i32.store16 call[function_index(0)],4.0,4.0,
0,0,folder5_json_11,"local.tee[local_index(1)] i32.sub i32.load16_u[1,3] i32.load8_u[2,0] i32.store[1,1]",10,0.017,model,5,True,True,5,5,0,local.tee[local_index(1)] i32.sub i32.load16_u i32.load8_u i32.store,5.0,5.0,
0,0,folder5_json_12,local.set[local_index(0)] local.set[local_index(1)] local.set[local_index(0)] local.tee[local_index(0)] local.tee[local_index(0)],10,0.018,model,5,True,True,5,5,1,drop local.set[local_index(1)] local.set[local_index(0)] local.tee[local_index(0)],4.0,4.0,
0,0,folder5_json_13,local.tee[local_index(0)] local.set[local_index(0)] i32.const[28] local.get[local_index(1)] i32.sub,10,0.018,model,5,True,True,5,5,1,local.set[local_index(0)] i32.const[28] local.get[local_index(1)] i32.sub,4.0,4.0,
0,0,folder5_json_14,"local.get[local_index(0)] i32.sub local.get[local_index(1)] i32.load8_u[1,0] call[function_index(0)]",10,0.015,model,5,True,True,5,5,0,local.get[local_index(0)] i32.sub local.get[local_index(1)] i32.load8_u call[function_index(0)],5.0,5.0,
0,0,folder5_json_15,local.get[local_index(1)] call[function_index(0)] local.tee[local_index(1)] local.get[local_index(0)] local.get[local_index(1)],10,0.014,model,5,True,True,5,5,0,local.get[local_index(1)] call[function_index(0)] local.tee[local_index(1)] local.get[local_index(0)] local.get[local_index(1)],5.0,5.0,
0,0,folder5_json_16,i32.add local.tee[local_index(0)] local.tee[local_index(0)] local.tee[local_index(1)] i32.const[40],10,0.019,model,5,True,True,5,5,1,i32.add local.tee[local_index(0)] local.tee[local_index(1)] i32.const[40],4.0,4.0,
0,0,folder5_json_17,"i32.store8[4,5] i32.store16[0,1] i32.add local.tee[local_index(1)] i32.store8[2,1]",10,0.027,unsat,5,False,False,5,5,0,,,,
0,0,folder5_json_18,"i32.store[1,4] local.tee[local_index(0)] i32.add local.set[local_index(0)] i32.load16_s[1,0]",10,0.023,unsat,5,False,False,5,5,0,,,,
0,0,folder5_json_19,"local.set[local_index(0)] i32.store16[1,1] i32.add local.get[local_index(0)] i32.load8_s[2,1]",10,0.022,unsat,5,False,False,5,5,0,,,,
0,0,folder5_json_20,"i32.const[82] i32.load16_s[2,0] i32.load16_s[2,0] local.tee[local_index(1)] i32.store[1,2]",10,0.016,model,5,True,True,5,5,0,i32.const[82] i32.load16_s i32.load16_s local.tee[local_index(1)] i32.store,5.0,5.0,
0,0,folder5_json_21,"i32.add i32.load[4,5] local.tee[local_index(1)] i32.sub i32.store16[2,4]",10,0.022,model,5,True,True,5,5,0,i32.add i32.load local.tee[local_index(1)] i32.sub i32.store16,5.0,5.0,
0,0,folder5_json_22,"local.get[local_index(1)] i32.const[42] i32.sub i32.sub i32.store16[3,3]",10,0.016,model,5,True,True,5,5,0,local.get[local_index(1)] i32.const[42] i32.sub i32.sub i32.store16,5.0,5.0,
0,0,folder5_json_23,local.tee[local_index(0)] local.tee[local_index(0)] local.set[local_index(1)] local.get[local_index(0)] i32.add,10,0.016,model,5,True,True,5,5,2,local.tee[local_index(1)] local.tee[local_index(0)] i32.add,3.0,3.0,
0,0,folder5_json_24,"local.tee[local_index(1)] i32.store[0,1] i32.sub i32.add i32.sub",10,0.027,unsat,5,False,False,5,5,0,,,,
0,0,folder5_json_25,"local.tee[local_index(1)] local.set[local_index(1)] i32.store8[4,2] i32.load8_u[3,0] i32.load[2,3]",10,0.018,unsat,5,False,False,5,5,0,,,,
0,0,folder5_json_26,"local.get[local_index(1)] i32.store8[2,4] i32.const[39] local.set[local_index(0)] local.get[local_index(1)]",10,0.017,model,5,True,True,5,5,0,local.get[local_index(1)] i32.store8 local.get[local_index(1)] i32.const[39] local.set[local_index(0)],5.0,5.0,
0,0,folder5_json_27,"local.get[local_index(1)] local.set[local_index(0)] call[function_index(0)] i32.load16_s[5,4] i32.load[0,0]",10,0.019,model,5,True,True,5,5,0,local.get[local_index(1)] local.set[local_index(0)] call[function_index(0)] i32.load16_s i32.load,5.0,5.0,
0,0,folder5_json_28,"i32.store16[1,5] i32.load8_s[3,5] i32.const[96] i32.add i32.const[85]",10,0.017,unsat,5,False,False,5,5,0,,,,
0,0,folder5_json_29,"i32.load[0,2] local.tee[local_index(1)] local.get[local_index(0)] i32.store16[0,0] local.tee[local_index(1)]",10,0.01,unsat,5,False,False,5,5,0,,,,
0,0,folder5_json_30,"i32.load8_s[2,1] i32.store[4,4] local.set[local_index(1)] i32.load8_s[2,0] local.tee[local_index(0)]",10,0.024,unsat,5,False,False,5,5,0,,,,
0,0,folder5_json_31,"i32.store8[2,1] call[function_index(0)] local.get[local_index(0)] i32.store[1,3] local.get[local_index(0)]",10,0.019,unsat,5,False,False,5,5,0,,,,
0,0,folder5_json_32,"local.set[local_index(0)] i32.load8_u[0,0] local.set[local_index(1)] i32.store16[2,5] i32.sub",10,0.028,unsat,5,False,False,5,5,0,,,,
0,0,folder5_json_33,"i32.load16_s[4,1] i32.load8_u[1,5] local.set[local_index(0)] local.set[local_index(0)] i32.load8_s[0,2]",10,0.02,model,5,True,True,5,5,0,i32.load16_s i32.load8_u local.set[local_index(-1)] local.set[local_index(0)] i32.load8_s,5.0,5.0,
0,0,folder5_json_34,"i32.store8[1,2] local.tee[local_index(1)] local.set[local_index(0)] local.set[local_index(1)] i32.load8_s[0,1]",10,0.022,unsat,5,False,False,5,5,0,,,,
0,0,folder5_json_35,"i32.store8[5,0] i32.load8_u[1,0] i32.store[0,3] call[function_index(0)] i32.load16_u[1,3]",10,0.023,model,5,True,True,5,5,0,i32.store8 i32.load8_u i32.store call[function_index(0)] i32.load16_u,5.0,5.0,
0,0,folder5_json_36,"i32.sub i32.store16[1,4] local.set[local_index(0)] call[function_index(0)] local.get[local_index(1)]",10,0.026,unsat,5,False,False,5,5,0,,,,
0,0,folder5_json_37,"local.tee[local_index(0)] i32.load16_s[1,3] i32.load[3,2] local.set[local_index(1)] call[function_index(0)]",10,0.019,model,5,True,True,5,5,0,local.tee[local_index(0)] i32.load16_s i32.load local.set[local_index(1)] call[function_index(0)],5.0,5.0,
0,0,folder5_json_38,"i32.load8_s[4,3] i32.load16_s[3,4] local.tee[local_index(0)] local.get[local_index(0)] i32.sub",10,0.012,model,5,True,True,5,5,1,i32.load8_s i32.load16_s local.set[local_index(0)] i32.const[0],4.0,4.0,"i32.sub(X,X) -> 0"
0,0,folder5_json_39,"i32.store8[0,1] i32.add i32.load8_s[0,4] i32.store8[4,3] i32.load8_s[3,0]",10,0.023,unsat,5,False,False,5,5,0,,,,
0,0,folder5_json_40,"i32.load8_s[1,0] i32.load16_s[1,2] local.tee[local_index(0)] i32.add local.set[local_index(0)]",10,0.018,model,5,True,True,5,5,1,i32.load8_s i32.load16_s i32.add local.set[local_index(0)],4.0,4.0,
0,0,folder5_json_41,"i32.load16_s[2,1] call[function_index(0)] i32.load8_u[3,3] local.get[local_index(0)] i32.load16_s[3,0]",10,0.019,model,5,True,True,5,5,0,i32.load16_s call[function_index(0)] i32.load8_u local.get[local_index(0)] i32.load16_s,5.0,5.0,
0,0,folder5_json_42,"local.set[local_index(1)] i32.load8_s[4,0] i32.load8_u[5,1] local.set[local_index(1)] i32.load16_s[1,0]",10,0.018,model,5,True,True,5,5,0,drop i32.load8_s i32.load8_u local.set[local_index(1)] i32.load16_s,5.0,5.0,
0,0,folder5_json_43,"local.get[local_index(0)] local.set[local_index(1)] i32.load8_s[3,3] local.tee[local_index(0)] i32.store[4,0]",10,0.016,model,5,True,True,5,5,0,i32.load8_s local.get[local_index(0)] local.set[local_index(1)] local.tee[local_index(0)] i32.store,5.0,5.0,
0,0,folder5_json_44,"i32.load[4,5] i32.store16[2,1] local.tee[local_index(1)] i32.load8_u[0,0] i32.load[3,5]",10,0.02,unsat,5,False,False,5,5,0,,,,
0,0,folder5_json_45,"i32.const[8] i32.load8_s[1,3] i32.const[53] local.get[local_index(1)] local.tee[local_index(1)]",10,0.012,model,5,True,True,5,5,1,i32.const[8] i32.load8_s i32.const[53] local.get[local_index(1)],4.0,4.0,
0,0,folder5_json_46,"local.tee[local_index(1)] i32.load16_s[5,4] local.get[local_index(1)] local.get[local_index(0)] local.set[local_index(0)]",10,0.013,model,5,True,True,5,5,2,local.tee[local_index(1)] i32.load16_s local.get[local_index(1)],3.0,3.0,
0,0,folder5_json_47,"local.set[local_index(1)] local.tee[local_index(0)] i32.load16_u[1,0] i32.load16_u[4,2] local.tee[local_index(0)]",10,0.015,model,5,True,True,5,5,1,local.set[local_index(1)] i32.load16_u i32.load16_u local.tee[local_index(0)],4.0,4.0,
0,0,folder5_json_48,local.tee[local_index(0)] i32.add local.get[local_index(1)] local.tee[local_index(0)] local.get[local_index(0)],10,0.014,model,5,True,True,5,5,1,i32.add local.get[local_index(1)] local.tee[local_index(0)] local.get[local_index(1)],4.0,4.0,
